Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Cost,Profit_Calc,Year,Month
4156,CA-2016-139689,2016-12-29,1/3/2017,Standard Class,MP-17965,Corporate,United States,Bristol,Tennessee,South,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,2.808,3,0.2,0.5998,2.2081999999999997,0.5998000000000001,2016,12
4157,CA-2015-101091,2015-12-05,12/9/2015,Second Class,SW-20245,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,47.984,2,0.7,-19.9824,67.9664,-19.98239999999999,2015,12
4158,CA-2015-101091,2015-12-05,12/9/2015,Second Class,SW-20245,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001107,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front",26.064,6,0.2,5.1012,20.9628,5.101199999999999,2015,12
4159,CA-2014-126907,2014-11-01,11/8/2014,Standard Class,SM-20950,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,15.696,3,0.0,3.7236,11.9724,3.7235999999999994,2014,11
4160,US-2016-164588,2016-04-16,4/23/2016,Standard Class,AP-10915,Consumer,United States,Columbus,Georgia,South,OFF-AR-10003056,Office Supplies,Art,Newell 341,12.84,3,0.0,134.9925,-122.1525,134.9925,2016,4
4161,CA-2017-115546,2017-05-14,5/18/2017,Standard Class,AH-10465,Consumer,United States,New York City,New York,East,TEC-PH-10002834,Technology,Phones,Google Nexus 5,539.97,3,0.0,5.8708,534.0992,5.870800000000031,2017,5
4162,CA-2017-115546,2017-05-14,5/18/2017,Standard Class,AH-10465,Consumer,United States,New York City,New York,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2,0.0,7.5992,14.980799999999999,7.5992,2017,5
4163,CA-2015-163587,2015-03-14,3/18/2015,Standard Class,EP-13915,Consumer,United States,Dover,New Hampshire,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,16.52,4,0.0,315.8118,-299.2918,315.8118,2015,3
4164,CA-2015-163587,2015-03-14,3/18/2015,Standard Class,EP-13915,Consumer,United States,Dover,New Hampshire,East,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,671.94,3,0.2,-14.7931,686.7331,-14.793099999999981,2015,3
4165,US-2017-106131,2017-01-14,1/16/2017,First Class,TP-21565,Corporate,United States,Aurora,Colorado,West,TEC-AC-10003027,Technology,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,169.064,7,0.2,14.7546,154.30939999999998,14.75460000000001,2017,1
4166,US-2017-106131,2017-01-14,1/16/2017,First Class,TP-21565,Corporate,United States,Aurora,Colorado,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,168.624,9,0.0,9.3312,159.2928,9.331199999999995,2017,1
4167,CA-2015-160213,2015-03-08,3/13/2015,Standard Class,AR-10825,Corporate,United States,Long Beach,New York,East,OFF-PA-10003848,Office Supplies,Paper,Xerox 1997,19.44,3,0.0,8.2992,11.1408,8.2992,2015,3
4168,CA-2014-157924,2014-10-11,10/13/2014,First Class,HA-14920,Consumer,United States,Pasadena,California,West,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,31.92,4,0.2,-65.0352,96.9552,-65.0352,2014,10
4169,CA-2014-157924,2014-10-11,10/13/2014,First Class,HA-14920,Consumer,United States,Pasadena,California,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,2,0.2,10.8864,422.6816,10.88639999999998,2014,10
4170,CA-2015-100216,2015-04-13,4/14/2015,First Class,HJ-14875,Home Office,United States,Mesa,Arizona,West,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,31.104,6,0.2,17.8152,13.288799999999998,17.8152,2015,4
4171,CA-2015-100216,2015-04-13,4/14/2015,First Class,HJ-14875,Home Office,United States,Mesa,Arizona,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,3,0.0,0.9772,53.8388,0.9772000000000034,2015,4
4172,CA-2017-100601,2017-11-16,11/20/2017,Standard Class,JK-15370,Consumer,United States,Fresno,California,West,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,48.86,7,0.0,6.532,42.328,6.5319999999999965,2017,11
4173,CA-2016-152163,2016-07-01,7/1/2016,Same Day,JF-15355,Consumer,United States,Columbia,South Carolina,South,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",14.2,2,0.0,6.2208,7.9792,6.2208,2016,7
4174,CA-2016-152163,2016-07-01,7/1/2016,Same Day,JF-15355,Consumer,United States,Columbia,South Carolina,South,OFF-PA-10000788,Office Supplies,Paper,Xerox 210,12.96,2,0.0,28.0032,-15.043199999999999,28.0032,2016,7
4175,CA-2016-152163,2016-07-01,7/1/2016,Same Day,JF-15355,Consumer,United States,Columbia,South Carolina,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,58.34,2,0.0,15.764,42.57600000000001,15.763999999999996,2016,7
4176,CA-2015-154340,2015-11-29,11/30/2015,First Class,EK-13795,Home Office,United States,Santa Ana,California,West,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3,2,0.0,163.787,-107.48700000000001,163.787,2015,11
4177,CA-2014-128846,2014-04-07,4/12/2014,Standard Class,RS-19765,Corporate,United States,Columbia,South Carolina,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,629.95,5,0.0,60.2553,569.6947,60.255300000000034,2014,4
4178,CA-2014-128846,2014-04-07,4/12/2014,Standard Class,RS-19765,Corporate,United States,Columbia,South Carolina,South,OFF-PA-10000100,Office Supplies,Paper,Xerox 1945,122.97,3,0.0,21.7845,101.18549999999999,21.78450000000001,2014,4
4179,CA-2016-148593,2016-06-16,6/18/2016,Second Class,BD-11320,Consumer,United States,Los Angeles,California,West,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,0.2,5.4288,40.9212,5.4288000000000025,2016,6
4180,US-2017-119039,2017-03-06,3/10/2017,Standard Class,BF-11170,Home Office,United States,San Francisco,California,West,OFF-BI-10004182,Office Supplies,Binders,Economy Binders,14.976,9,0.8,-6.36,21.336000000000002,-6.360000000000001,2017,3
4181,CA-2017-128426,2017-10-07,10/11/2017,Standard Class,JK-15730,Consumer,United States,Houston,Texas,Central,OFF-BI-10000756,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,4.24,5,0.0,115.1856,-110.9456,115.1856,2017,10
4182,US-2017-136868,2017-10-06,10/12/2017,Standard Class,CR-12820,Home Office,United States,New York City,New York,East,TEC-AC-10001539,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,319.96,4,0.0,7.668,312.292,7.668000000000006,2017,10
4183,US-2017-136868,2017-10-06,10/12/2017,Standard Class,CR-12820,Home Office,United States,New York City,New York,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",17.04,3,0.0,10.3473,6.6926999999999985,10.3473,2017,10
4184,US-2017-136868,2017-10-06,10/12/2017,Standard Class,CR-12820,Home Office,United States,New York City,New York,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,3,0.0,20.485,324.425,20.485000000000014,2017,10
4185,CA-2016-143749,2016-12-05,12/7/2016,First Class,AG-10300,Corporate,United States,Franklin,Massachusetts,East,FUR-BO-10002853,Furniture,Bookcases,O'Sullivan 5-Shelf Heavy-Duty Bookcases,81.94,1,0.0,9.816,72.124,9.816000000000003,2016,12
4186,CA-2016-111493,2016-10-21,10/22/2016,First Class,CM-12160,Consumer,United States,Baltimore,Maryland,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,98.16,6,0.8,-10.6547,108.8147,-10.654700000000005,2016,10
4187,CA-2017-112536,2017-05-18,5/23/2017,Standard Class,SG-20890,Corporate,United States,Mcallen,Texas,Central,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",6.874,7,0.8,-3.2934,10.1674,-3.293400000000001,2017,5
4188,CA-2017-112536,2017-05-18,5/23/2017,Standard Class,SG-20890,Corporate,United States,Mcallen,Texas,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1.996,1,0.2,0.6696,1.3264,0.6696,2017,5
4189,CA-2017-112536,2017-05-18,5/23/2017,Standard Class,SG-20890,Corporate,United States,Mcallen,Texas,Central,OFF-ST-10004835,Office Supplies,Storage,Plastic Stacking Crates & Casters,8.928,2,0.0,4.4955,4.432500000000001,4.4955,2017,5
4190,CA-2016-157714,2016-09-26,10/1/2016,Second Class,CS-12175,Corporate,United States,Iowa City,Iowa,Central,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,1,0.0,5039.9856,-5029.9956,5039.9856,2016,9
4191,CA-2017-166709,2017-11-17,11/22/2017,Standard Class,HL-15040,Consumer,United States,Newark,Delaware,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10499.97,3,0.2,6.6,10493.369999999999,6.600000000000364,2017,11
4192,CA-2015-129392,2015-07-08,7/8/2015,Same Day,DM-13015,Consumer,United States,Houston,Texas,Central,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,21.12,5,0.0,160.1766,-139.0566,160.1766,2015,7
4193,CA-2015-150875,2015-11-16,11/20/2015,Standard Class,HK-14890,Corporate,United States,Boise,Idaho,West,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,696.42,2,0.2,22.8582,673.5618,22.85820000000001,2015,11
4194,CA-2015-150875,2015-11-16,11/20/2015,Standard Class,HK-14890,Corporate,United States,Boise,Idaho,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,304.776,3,0.0,15.0742,289.7018,15.074200000000019,2015,11
4195,CA-2015-154200,2015-06-18,6/22/2015,Standard Class,BG-11740,Consumer,United States,San Diego,California,West,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0.0,10.374,41.605999999999995,10.374000000000002,2015,6
4196,CA-2016-124233,2016-04-08,4/14/2016,Standard Class,CK-12595,Consumer,United States,Los Angeles,California,West,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.7,5,0.0,10.3071,14.3929,10.3071,2016,4
4197,US-2015-134271,2015-04-18,4/23/2015,Second Class,RF-19735,Consumer,United States,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,21.93,3,0.2,93.7688,-71.83879999999999,93.7688,2015,4
4198,US-2016-161683,2016-12-03,12/8/2016,Standard Class,CJ-12010,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,394.816,4,0.7,-14.5536,409.3696,-14.553600000000017,2016,12
4199,US-2016-161683,2016-12-03,12/8/2016,Standard Class,CJ-12010,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.192,4,0.0,3.4357,14.7563,3.4357000000000006,2016,12
4200,CA-2015-143105,2015-12-10,12/10/2015,Same Day,MA-17560,Home Office,United States,New York City,New York,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,7.31,1,0.2,249.995,-242.685,249.995,2015,12
4201,CA-2015-143105,2015-12-10,12/10/2015,Same Day,MA-17560,Home Office,United States,New York City,New York,East,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,799.984,2,0.0,18.9888,780.9952000000001,18.98879999999997,2015,12
4202,CA-2015-143105,2015-12-10,12/10/2015,Same Day,MA-17560,Home Office,United States,New York City,New York,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,6,0.0,84.9436,-43.6636,84.9436,2015,12
4203,CA-2015-143105,2015-12-10,12/10/2015,Same Day,MA-17560,Home Office,United States,New York City,New York,East,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,184.66,7,0.0,18.715,165.945,18.715000000000003,2015,12
4204,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Consumer,United States,Cranston,Rhode Island,East,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,49.25,5,0.0,4.7752,44.4748,4.775199999999998,2014,10
4205,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Consumer,United States,Cranston,Rhode Island,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,2,0.0,4.2804,5.8796,4.2804,2014,10
4206,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Consumer,United States,Cranston,Rhode Island,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.0,15.6768,-0.9168000000000003,15.6768,2014,10
4207,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Consumer,United States,Cranston,Rhode Island,East,OFF-BI-10004001,Office Supplies,Binders,GBC Recycled VeloBinder Covers,34.08,2,0.0,7.7748,26.3052,7.774799999999999,2014,10
4208,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Consumer,United States,Cranston,Rhode Island,East,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,17.67,3,0.0,481.47,-463.8,481.47,2014,10
4209,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Consumer,United States,Cranston,Rhode Island,East,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,1604.9,5,0.3,-60.6078,1665.5078,-60.6078,2014,10
4210,CA-2014-145387,2014-10-31,11/2/2014,Second Class,AM-10705,Consumer,United States,Cranston,Rhode Island,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,1,0.2,4.995,380.691,4.9950000000000045,2014,10
4211,CA-2017-109715,2017-12-09,12/14/2017,Standard Class,AH-10585,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,15.984,2,0.0,4.239,11.745000000000001,4.238999999999999,2017,12
4212,CA-2014-166457,2014-05-05,5/9/2014,Second Class,PF-19120,Consumer,United States,Richmond,Kentucky,South,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",9.42,3,0.0,1.9024,7.5176,1.9024,2014,5
4213,CA-2014-166457,2014-05-05,5/9/2014,Second Class,PF-19120,Consumer,United States,Richmond,Kentucky,South,OFF-AR-10003651,Office Supplies,Art,Newell 350,6.56,2,0.0,11.5432,-4.983200000000001,11.5432,2014,5
4214,CA-2014-166457,2014-05-05,5/9/2014,Second Class,PF-19120,Consumer,United States,Richmond,Kentucky,South,OFF-PA-10001363,Office Supplies,Paper,Xerox 1933,24.56,2,0.0,64.2,-39.64,64.2,2014,5
4215,CA-2016-164637,2016-03-04,3/8/2016,Standard Class,RD-19480,Consumer,United States,Mishawaka,Indiana,Central,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",128.4,3,0.0,29.2716,99.1284,29.271600000000007,2016,3
4216,CA-2014-103590,2014-11-30,12/4/2014,Standard Class,JL-15505,Consumer,United States,Mount Vernon,New York,East,OFF-EN-10004007,Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,62.28,4,0.0,4.4352,57.8448,4.435200000000002,2014,11
4217,CA-2015-111234,2015-02-18,2/22/2015,Standard Class,AB-10600,Corporate,United States,Los Angeles,California,West,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,9.24,3,0.15,85.176,-75.936,85.176,2015,2
4218,CA-2017-149881,2017-04-01,4/3/2017,First Class,NC-18535,Corporate,United States,San Francisco,California,West,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.664,8,0.2,359.9988,122.66519999999997,359.9988,2017,4
4219,CA-2017-149881,2017-04-01,4/3/2017,First Class,NC-18535,Corporate,United States,San Francisco,California,West,TEC-MA-10000418,Technology,Machines,Cubify CubeX 3D Printer Double Head Print,4799.984,2,0.0,18.2112,4781.772800000001,18.211199999999735,2017,4
4220,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Consumer,United States,Seattle,Washington,West,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,37.94,2,0.2,6.6294,31.310599999999997,6.6294,2017,6
4221,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Consumer,United States,Seattle,Washington,West,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",18.288,6,0.2,130.2075,-111.91950000000001,130.2075,2017,6
4222,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Consumer,United States,Seattle,Washington,West,TEC-MA-10001570,Technology,Machines,Cisco Desktop Collaboration Experience DX650 IP Video Phone,385.8,5,0.0,1.0296,384.7704,1.0296000000000163,2017,6
4223,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Consumer,United States,Seattle,Washington,West,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",102.96,2,0.0,41.8608,61.099199999999996,41.8608,2017,6
4224,CA-2017-134565,2017-06-11,6/13/2017,Second Class,TB-21400,Consumer,United States,Seattle,Washington,West,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,174.42,3,0.8,-3.2406,177.6606,-3.2406000000000006,2017,6
4225,CA-2016-108644,2016-09-30,10/3/2016,First Class,SJ-20215,Consumer,United States,Quincy,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",1.964,2,0.6,-42.4926,44.4566,-42.4926,2016,9
4226,US-2014-102631,2014-12-13,12/17/2014,Standard Class,EB-13840,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10003930,Furniture,Furnishings,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,94.428,3,0.0,21.5824,72.84559999999999,21.582400000000007,2014,12
4227,CA-2017-120327,2017-11-11,11/16/2017,Standard Class,WB-21850,Consumer,United States,Urbandale,Iowa,Central,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.2,-6.9282,52.848200000000006,-6.928200000000004,2017,11
4228,CA-2015-154970,2015-01-05,1/10/2015,Standard Class,SR-20740,Home Office,United States,Seattle,Washington,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,61.584,1,0.0,10.3408,51.2432,10.340800000000002,2015,1
4229,CA-2016-113803,2016-03-24,3/26/2016,First Class,VG-21805,Corporate,United States,Richmond,Indiana,Central,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",22.48,1,0.6,-348.6294,371.1094,-348.6294,2016,3
4230,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Corporate,United States,Dallas,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.028,9,0.8,-17.6607,349.68870000000004,-17.66070000000002,2017,7
4231,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Corporate,United States,Dallas,Texas,Central,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.394,9,0.2,5.6376,5.7564,5.6376,2017,7
4232,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Corporate,United States,Dallas,Texas,Central,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,3,0.2,11.2752,4.2768,11.2752,2017,7
4233,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Corporate,United States,Dallas,Texas,Central,OFF-PA-10002195,Office Supplies,Paper,Xerox 1966,31.104,6,0.8,-10.4214,41.5254,-10.421399999999998,2017,7
4234,CA-2017-100223,2017-07-05,7/10/2017,Standard Class,LS-16945,Corporate,United States,Dallas,Texas,Central,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,6.316,1,0.2,4.1151,2.2009,4.1151,2017,7
4235,CA-2014-168823,2014-09-21,9/24/2014,First Class,MA-17560,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,3,0.2,7.0227,4.3293,7.0227,2014,9
