row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
5510,CA-2016-305510,2017-06-25,2017-07-01,Same Day,CG-25510,Customer_5510,Consumer,United States,Seattle,Washington,98101,West,PROD-305510,Furniture,Chairs,Chairs Product 5510,958.73,15,0.15,71.9047
5511,CA-2016-305511,2015-08-18,2015-08-21,First Class,CG-25511,Customer_5511,Corporate,United States,New York,New York,10001,East,PROD-305511,Office Supplies,Binders,Binders Product 5511,668.05,8,0.1,66.805
5512,CA-2016-305512,2014-06-01,2014-06-08,First Class,CG-25512,Customer_5512,Consumer,United States,Houston,Texas,77001,South,PROD-305512,Furniture,Bookcases,Bookcases Product 5512,1351.19,5,0.2,67.5595
5513,CA-2016-305513,2016-06-30,2016-07-02,Standard Class,CG-25513,Customer_5513,Home Office,United States,Henderson,Kentucky,42420,South,PROD-305513,Furniture,Bookcases,Bookcases Product 5513,1038.11,4,0.25,25.9527
5514,CA-2016-305514,2016-07-21,2016-07-28,Same Day,CG-25514,Customer_5514,Consumer,United States,Seattle,Washington,98101,West,PROD-305514,Office Supplies,Storage,Storage Product 5514,1064.75,11,0.25,26.6187
5515,CA-2016-305515,2014-02-04,2014-02-07,Second Class,CG-25515,Customer_5515,Home Office,United States,Miami,Florida,33101,South,PROD-305515,Office Supplies,Binders,Binders Product 5515,2072.29,1,0.0,310.8435
5516,CA-2016-305516,2014-06-23,2014-06-24,Second Class,CG-25516,Customer_5516,Consumer,United States,Houston,Texas,77001,South,PROD-305516,Furniture,Tables,Tables Product 5516,168.24,5,0.0,25.236
5517,CA-2016-305517,2016-01-20,2016-01-21,Standard Class,CG-25517,Customer_5517,Home Office,United States,Chicago,Illinois,60601,Central,PROD-305517,Office Supplies,Paper,Paper Product 5517,170.83,13,0.15,12.8123
5518,CA-2016-305518,2014-09-28,2014-09-29,Second Class,CG-25518,Customer_5518,Corporate,United States,Seattle,Washington,98101,West,PROD-305518,Furniture,Chairs,Chairs Product 5518,2321.97,9,0.25,58.0492
5519,CA-2016-305519,2015-03-04,2015-03-09,Standard Class,CG-25519,Customer_5519,Home Office,United States,Seattle,Washington,98101,West,PROD-305519,Technology,Machines,Machines Product 5519,465.11,14,0.2,23.2555
5520,CA-2016-305520,2014-03-08,2014-03-13,First Class,CG-25520,Customer_5520,Corporate,United States,Los Angeles,California,90001,West,PROD-305520,Technology,Phones,Phones Product 5520,288.06,6,0.25,7.2015
5521,CA-2016-305521,2014-06-29,2014-07-01,Standard Class,CG-25521,Customer_5521,Corporate,United States,Chicago,Illinois,60601,Central,PROD-305521,Office Supplies,Labels,Labels Product 5521,1653.52,2,0.1,165.352
5522,CA-2016-305522,2014-06-25,2014-06-26,Second Class,CG-25522,Customer_5522,Corporate,United States,Houston,Texas,77001,South,PROD-305522,Furniture,Chairs,Chairs Product 5522,68.32,1,0.0,10.248
5523,CA-2016-305523,2015-11-22,2015-11-24,Standard Class,CG-25523,Customer_5523,Consumer,United States,Chicago,Illinois,60601,Central,PROD-305523,Furniture,Tables,Tables Product 5523,1864.91,4,0.15,139.8682
5524,CA-2016-305524,2014-11-24,2014-11-25,Second Class,CG-25524,Customer_5524,Corporate,United States,Henderson,Kentucky,42420,South,PROD-305524,Furniture,Bookcases,Bookcases Product 5524,2083.99,3,0.15,156.2992
5525,CA-2016-305525,2014-09-19,2014-09-25,Standard Class,CG-25525,Customer_5525,Home Office,United States,Miami,Florida,33101,South,PROD-305525,Technology,Accessories,Accessories Product 5525,507.27,3,0.15,38.0452
5526,CA-2016-305526,2015-10-11,2015-10-17,Standard Class,CG-25526,Customer_5526,Corporate,United States,Houston,Texas,77001,South,PROD-305526,Office Supplies,Storage,Storage Product 5526,132.1,5,0.15,9.9075
5527,CA-2016-305527,2015-05-10,2015-05-13,First Class,CG-25527,Customer_5527,Corporate,United States,Houston,Texas,77001,South,PROD-305527,Technology,Machines,Machines Product 5527,531.87,10,0.2,26.5935
5528,CA-2016-305528,2017-03-28,2017-04-03,First Class,CG-25528,Customer_5528,Home Office,United States,Houston,Texas,77001,South,PROD-305528,Technology,Machines,Machines Product 5528,303.78,1,0.15,22.7835
5529,CA-2016-305529,2016-08-05,2016-08-09,First Class,CG-25529,Customer_5529,Consumer,United States,Houston,Texas,77001,South,PROD-305529,Furniture,Bookcases,Bookcases Product 5529,2122.83,15,0.05,265.3537
5530,CA-2016-305530,2014-10-30,2014-11-05,Second Class,CG-25530,Customer_5530,Corporate,United States,Los Angeles,California,90001,West,PROD-305530,Office Supplies,Labels,Labels Product 5530,690.52,2,0.05,86.315
5531,CA-2016-305531,2016-06-25,2016-07-02,Second Class,CG-25531,Customer_5531,Consumer,United States,Henderson,Kentucky,42420,South,PROD-305531,Technology,Accessories,Accessories Product 5531,705.4,9,0.1,70.54
5532,CA-2016-305532,2016-01-04,2016-01-07,Second Class,CG-25532,Customer_5532,Consumer,United States,Los Angeles,California,90001,West,PROD-305532,Office Supplies,Storage,Storage Product 5532,2291.2,12,0.25,57.28
5533,CA-2016-305533,2014-09-29,2014-10-04,Second Class,CG-25533,Customer_5533,Consumer,United States,New York,New York,10001,East,PROD-305533,Technology,Phones,Phones Product 5533,1841.37,11,0.15,138.1027
5534,CA-2016-305534,2017-03-26,2017-03-31,First Class,CG-25534,Customer_5534,Consumer,United States,New York,New York,10001,East,PROD-305534,Office Supplies,Storage,Storage Product 5534,1339.64,14,0.15,100.473
5535,CA-2016-305535,2017-02-09,2017-02-14,First Class,CG-25535,Customer_5535,Corporate,United States,Henderson,Kentucky,42420,South,PROD-305535,Office Supplies,Labels,Labels Product 5535,1661.03,13,0.15,124.5772
5536,CA-2016-305536,2015-02-02,2015-02-08,Standard Class,CG-25536,Customer_5536,Consumer,United States,Henderson,Kentucky,42420,South,PROD-305536,Office Supplies,Labels,Labels Product 5536,175.42,2,0.15,13.1565
5537,CA-2016-305537,2015-05-20,2015-05-25,Standard Class,CG-25537,Customer_5537,Corporate,United States,Henderson,Kentucky,42420,South,PROD-305537,Furniture,Tables,Tables Product 5537,1145.29,2,0.25,28.6322
5538,CA-2016-305538,2016-01-14,2016-01-20,Same Day,CG-25538,Customer_5538,Consumer,United States,Houston,Texas,77001,South,PROD-305538,Technology,Accessories,Accessories Product 5538,2176.32,14,0.0,326.448
5539,CA-2016-305539,2014-05-12,2014-05-13,Same Day,CG-25539,Customer_5539,Consumer,United States,Houston,Texas,77001,South,PROD-305539,Technology,Accessories,Accessories Product 5539,1491.49,9,0.2,74.5745
5540,CA-2016-305540,2014-04-27,2014-05-03,Same Day,CG-25540,Customer_5540,Consumer,United States,Houston,Texas,77001,South,PROD-305540,Furniture,Chairs,Chairs Product 5540,907.73,10,0.2,45.3865
5541,CA-2016-305541,2014-11-17,2014-11-21,First Class,CG-25541,Customer_5541,Home Office,United States,Henderson,Kentucky,42420,South,PROD-305541,Office Supplies,Storage,Storage Product 5541,605.55,12,0.15,45.4162
5542,CA-2016-305542,2014-05-26,2014-05-31,Same Day,CG-25542,Customer_5542,Consumer,United States,Miami,Florida,33101,South,PROD-305542,Technology,Machines,Machines Product 5542,890.24,10,0.0,133.536
5543,CA-2016-305543,2014-09-30,2014-10-07,Standard Class,CG-25543,Customer_5543,Consumer,United States,Chicago,Illinois,60601,Central,PROD-305543,Furniture,Tables,Tables Product 5543,1442.68,12,0.0,216.402
5544,CA-2016-305544,2015-04-08,2015-04-15,Same Day,CG-25544,Customer_5544,Corporate,United States,Miami,Florida,33101,South,PROD-305544,Furniture,Bookcases,Bookcases Product 5544,400.32,1,0.25,10.008
5545,CA-2016-305545,2017-11-23,2017-11-25,Same Day,CG-25545,Customer_5545,Consumer,United States,Chicago,Illinois,60601,Central,PROD-305545,Furniture,Chairs,Chairs Product 5545,941.85,2,0.25,23.5462
5546,CA-2016-305546,2014-12-24,2014-12-26,Second Class,CG-25546,Customer_5546,Home Office,United States,Houston,Texas,77001,South,PROD-305546,Technology,Phones,Phones Product 5546,2209.32,6,0.05,276.165
5547,CA-2016-305547,2017-10-08,2017-10-10,Standard Class,CG-25547,Customer_5547,Corporate,United States,Henderson,Kentucky,42420,South,PROD-305547,Office Supplies,Paper,Paper Product 5547,2268.37,6,0.0,340.2555
5548,CA-2016-305548,2014-05-20,2014-05-26,Same Day,CG-25548,Customer_5548,Corporate,United States,New York,New York,10001,East,PROD-305548,Technology,Accessories,Accessories Product 5548,915.79,1,0.0,137.3685
5549,CA-2016-305549,2016-01-30,2016-02-05,Standard Class,CG-25549,Customer_5549,Corporate,United States,Henderson,Kentucky,42420,South,PROD-305549,Technology,Accessories,Accessories Product 5549,1655.13,3,0.05,206.8913
5550,CA-2016-305550,2017-12-31,2018-01-06,Same Day,CG-25550,Customer_5550,Consumer,United States,Chicago,Illinois,60601,Central,PROD-305550,Technology,Machines,Machines Product 5550,2487.25,3,0.15,186.5437
5551,CA-2016-305551,2014-11-09,2014-11-12,First Class,CG-25551,Customer_5551,Home Office,United States,Miami,Florida,33101,South,PROD-305551,Office Supplies,Storage,Storage Product 5551,1620.84,5,0.0,243.126
5552,CA-2016-305552,2016-12-29,2016-12-31,Same Day,CG-25552,Customer_5552,Corporate,United States,Houston,Texas,77001,South,PROD-305552,Technology,Accessories,Accessories Product 5552,1170.92,4,0.1,117.092
5553,CA-2016-305553,2014-12-03,2014-12-07,Second Class,CG-25553,Customer_5553,Consumer,United States,Houston,Texas,77001,South,PROD-305553,Office Supplies,Binders,Binders Product 5553,2352.96,8,0.25,58.824
5554,CA-2016-305554,2016-01-05,2016-01-10,Standard Class,CG-25554,Customer_5554,Home Office,United States,New York,New York,10001,East,PROD-305554,Technology,Accessories,Accessories Product 5554,871.63,9,0.0,130.7445
5555,CA-2016-305555,2015-10-03,2015-10-05,Same Day,CG-25555,Customer_5555,Home Office,United States,New York,New York,10001,East,PROD-305555,Furniture,Tables,Tables Product 5555,2078.88,6,0.1,207.888
5556,CA-2016-305556,2014-07-05,2014-07-06,Same Day,CG-25556,Customer_5556,Home Office,United States,Los Angeles,California,90001,West,PROD-305556,Office Supplies,Labels,Labels Product 5556,1090.8,4,0.05,136.35
5557,CA-2016-305557,2016-11-22,2016-11-23,Same Day,CG-25557,Customer_5557,Home Office,United States,Henderson,Kentucky,42420,South,PROD-305557,Technology,Phones,Phones Product 5557,1762.34,15,0.1,176.234
5558,CA-2016-305558,2015-12-02,2015-12-06,Second Class,CG-25558,Customer_5558,Home Office,United States,New York,New York,10001,East,PROD-305558,Furniture,Bookcases,Bookcases Product 5558,318.44,15,0.05,39.805
5559,CA-2016-305559,2016-04-29,2016-05-03,Standard Class,CG-25559,Customer_5559,Consumer,United States,Seattle,Washington,98101,West,PROD-305559,Technology,Accessories,Accessories Product 5559,809.22,8,0.25,20.2305
5560,CA-2016-305560,2014-08-30,2014-09-01,Same Day,CG-25560,Customer_5560,Consumer,United States,New York,New York,10001,East,PROD-305560,Technology,Machines,Machines Product 5560,1693.76,11,0.05,211.72
5561,CA-2016-305561,2016-05-09,2016-05-13,Second Class,CG-25561,Customer_5561,Corporate,United States,Miami,Florida,33101,South,PROD-305561,Furniture,Tables,Tables Product 5561,701.35,2,0.1,70.135
5562,CA-2016-305562,2016-09-18,2016-09-23,Standard Class,CG-25562,Customer_5562,Consumer,United States,Miami,Florida,33101,South,PROD-305562,Office Supplies,Storage,Storage Product 5562,1448.46,4,0.2,72.423
5563,CA-2016-305563,2015-01-02,2015-01-08,Second Class,CG-25563,Customer_5563,Consumer,United States,New York,New York,10001,East,PROD-305563,Furniture,Tables,Tables Product 5563,971.12,5,0.25,24.278
5564,CA-2016-305564,2015-04-01,2015-04-02,Same Day,CG-25564,Customer_5564,Corporate,United States,Miami,Florida,33101,South,PROD-305564,Office Supplies,Storage,Storage Product 5564,2121.19,5,0.25,53.0297
5565,CA-2016-305565,2014-01-31,2014-02-05,Second Class,CG-25565,Customer_5565,Corporate,United States,New York,New York,10001,East,PROD-305565,Furniture,Bookcases,Bookcases Product 5565,450.43,10,0.25,11.2607
5566,CA-2016-305566,2016-02-18,2016-02-25,Standard Class,CG-25566,Customer_5566,Home Office,United States,New York,New York,10001,East,PROD-305566,Office Supplies,Storage,Storage Product 5566,885.67,6,0.1,88.567
5567,CA-2016-305567,2016-03-09,2016-03-15,Same Day,CG-25567,Customer_5567,Home Office,United States,Henderson,Kentucky,42420,South,PROD-305567,Office Supplies,Storage,Storage Product 5567,2168.78,8,0.25,54.2195
5568,CA-2016-305568,2017-05-05,2017-05-10,First Class,CG-25568,Customer_5568,Home Office,United States,Henderson,Kentucky,42420,South,PROD-305568,Office Supplies,Paper,Paper Product 5568,254.65,8,0.2,12.7325
5569,CA-2016-305569,2015-08-13,2015-08-18,Second Class,CG-25569,Customer_5569,Consumer,United States,Chicago,Illinois,60601,Central,PROD-305569,Office Supplies,Storage,Storage Product 5569,1974.43,11,0.1,197.443
5570,CA-2016-305570,2017-05-26,2017-06-01,Standard Class,CG-25570,Customer_5570,Corporate,United States,Henderson,Kentucky,42420,South,PROD-305570,Office Supplies,Paper,Paper Product 5570,1954.58,9,0.2,97.729
5571,CA-2016-305571,2016-05-11,2016-05-18,Second Class,CG-25571,Customer_5571,Corporate,United States,Houston,Texas,77001,South,PROD-305571,Technology,Accessories,Accessories Product 5571,1721.69,15,0.1,172.169
5572,CA-2016-305572,2016-08-11,2016-08-13,First Class,CG-25572,Customer_5572,Corporate,United States,Chicago,Illinois,60601,Central,PROD-305572,Furniture,Tables,Tables Product 5572,1586.32,10,0.1,158.632
5573,CA-2016-305573,2015-08-06,2015-08-12,Same Day,CG-25573,Customer_5573,Corporate,United States,Los Angeles,California,90001,West,PROD-305573,Technology,Accessories,Accessories Product 5573,1584.16,3,0.2,79.208
5574,CA-2016-305574,2017-06-13,2017-06-17,Standard Class,CG-25574,Customer_5574,Consumer,United States,Miami,Florida,33101,South,PROD-305574,Furniture,Bookcases,Bookcases Product 5574,1660.89,15,0.25,41.5222
5575,CA-2016-305575,2015-11-17,2015-11-22,First Class,CG-25575,Customer_5575,Home Office,United States,Henderson,Kentucky,42420,South,PROD-305575,Technology,Phones,Phones Product 5575,1557.4,2,0.15,116.805
5576,CA-2016-305576,2017-10-08,2017-10-12,Second Class,CG-25576,Customer_5576,Corporate,United States,Miami,Florida,33101,South,PROD-305576,Office Supplies,Paper,Paper Product 5576,1458.26,11,0.15,109.3695
5577,CA-2016-305577,2017-03-12,2017-03-16,Standard Class,CG-25577,Customer_5577,Corporate,United States,Miami,Florida,33101,South,PROD-305577,Furniture,Chairs,Chairs Product 5577,1277.34,2,0.15,95.8005
5578,CA-2016-305578,2014-12-15,2014-12-21,First Class,CG-25578,Customer_5578,Home Office,United States,Seattle,Washington,98101,West,PROD-305578,Furniture,Chairs,Chairs Product 5578,616.21,9,0.25,15.4052
5579,CA-2016-305579,2017-08-17,2017-08-21,Second Class,CG-25579,Customer_5579,Home Office,United States,Los Angeles,California,90001,West,PROD-305579,Technology,Accessories,Accessories Product 5579,1756.44,10,0.0,263.466
5580,CA-2016-305580,2017-03-30,2017-04-02,Same Day,CG-25580,Customer_5580,Home Office,United States,Los Angeles,California,90001,West,PROD-305580,Office Supplies,Labels,Labels Product 5580,2472.37,2,0.0,370.8555
5581,CA-2016-305581,2016-01-14,2016-01-20,Second Class,CG-25581,Customer_5581,Consumer,United States,Miami,Florida,33101,South,PROD-305581,Furniture,Chairs,Chairs Product 5581,2135.64,3,0.2,106.782
5582,CA-2016-305582,2016-04-05,2016-04-08,Standard Class,CG-25582,Customer_5582,Consumer,United States,New York,New York,10001,East,PROD-305582,Office Supplies,Paper,Paper Product 5582,2315.09,14,0.25,57.8772
5583,CA-2016-305583,2017-09-15,2017-09-19,Standard Class,CG-25583,Customer_5583,Home Office,United States,Miami,Florida,33101,South,PROD-305583,Technology,Accessories,Accessories Product 5583,811.45,1,0.0,121.7175
5584,CA-2016-305584,2015-02-16,2015-02-17,Standard Class,CG-25584,Customer_5584,Consumer,United States,Houston,Texas,77001,South,PROD-305584,Office Supplies,Paper,Paper Product 5584,1999.87,14,0.0,299.9805
5585,CA-2016-305585,2016-04-02,2016-04-04,Standard Class,CG-25585,Customer_5585,Consumer,United States,Chicago,Illinois,60601,Central,PROD-305585,Furniture,Bookcases,Bookcases Product 5585,1786.75,10,0.0,268.0125
5586,CA-2016-305586,2017-12-12,2017-12-14,Standard Class,CG-25586,Customer_5586,Home Office,United States,Houston,Texas,77001,South,PROD-305586,Office Supplies,Storage,Storage Product 5586,1109.25,13,0.2,55.4625
5587,CA-2016-305587,2016-10-28,2016-10-30,Standard Class,CG-25587,Customer_5587,Home Office,United States,Houston,Texas,77001,South,PROD-305587,Technology,Machines,Machines Product 5587,1595.03,10,0.0,239.2545
5588,CA-2016-305588,2017-01-20,2017-01-21,Second Class,CG-25588,Customer_5588,Corporate,United States,Seattle,Washington,98101,West,PROD-305588,Office Supplies,Binders,Binders Product 5588,1177.91,2,0.05,147.2388
5589,CA-2016-305589,2015-04-10,2015-04-13,Standard Class,CG-25589,Customer_5589,Home Office,United States,New York,New York,10001,East,PROD-305589,Technology,Machines,Machines Product 5589,1201.35,8,0.0,180.2025
5590,CA-2016-305590,2017-09-04,2017-09-09,Standard Class,CG-25590,Customer_5590,Home Office,United States,Houston,Texas,77001,South,PROD-305590,Office Supplies,Storage,Storage Product 5590,203.81,12,0.0,30.5715
5591,CA-2016-305591,2017-05-18,2017-05-22,Standard Class,CG-25591,Customer_5591,Consumer,United States,Henderson,Kentucky,42420,South,PROD-305591,Office Supplies,Paper,Paper Product 5591,1281.45,14,0.1,128.145
5592,CA-2016-305592,2017-11-08,2017-11-12,Second Class,CG-25592,Customer_5592,Home Office,United States,Los Angeles,California,90001,West,PROD-305592,Technology,Accessories,Accessories Product 5592,2025.29,14,0.2,101.2645
5593,CA-2016-305593,2017-02-11,2017-02-12,First Class,CG-25593,Customer_5593,Home Office,United States,Miami,Florida,33101,South,PROD-305593,Technology,Accessories,Accessories Product 5593,1060.35,7,0.05,132.5437
5594,CA-2016-305594,2017-10-19,2017-10-25,Standard Class,CG-25594,Customer_5594,Consumer,United States,Seattle,Washington,98101,West,PROD-305594,Furniture,Bookcases,Bookcases Product 5594,994.23,15,0.15,74.5673
5595,CA-2016-305595,2016-01-13,2016-01-14,Standard Class,CG-25595,Customer_5595,Consumer,United States,Chicago,Illinois,60601,Central,PROD-305595,Office Supplies,Labels,Labels Product 5595,1729.4,15,0.15,129.705
5596,CA-2016-305596,2016-12-13,2016-12-14,Same Day,CG-25596,Customer_5596,Home Office,United States,Los Angeles,California,90001,West,PROD-305596,Furniture,Tables,Tables Product 5596,945.2,12,0.05,118.15
5597,CA-2016-305597,2017-10-13,2017-10-19,Standard Class,CG-25597,Customer_5597,Corporate,United States,Houston,Texas,77001,South,PROD-305597,Office Supplies,Labels,Labels Product 5597,1148.45,8,0.1,114.845
